343,2.65289,2.17986,2.54493,0.473032,2.41637
344,2.75446,2.17986,2.35152,0.574598,2.46716
345,2.76009,2.17341,2.1573,0.586683,2.46675
346,2.76896,2.17422,2.06218,0.594741,2.47159
347,2.76976,2.17422,2.04042,0.595547,2.47199
348,2.77863,2.17744,2.04042,0.601186,2.47803
349,2.7754,2.17422,2.03881,0.601187,2.47481
350,2.76815,2.18308,2.03881,0.585072,2.47562
351,2.76654,2.17744,2.04204,0.589101,2.47199
352,2.76332,2.17824,2.03801,0.585073,2.47078
353,2.76171,2.18389,2.03237,0.577821,2.4728
354,2.76976,2.18066,2.02673,0.5891,2.47521
355,2.76735,2.18066,2.02673,0.586683,2.474
356,2.77057,2.18147,2.02834,0.5891,2.47602
357,2.76735,2.18147,2.04123,0.585877,2.47441
358,2.76976,2.18066,2.0364,0.5891,2.47521
359,2.76251,2.1855,2.03962,0.577015,2.474
360,2.77299,2.18308,2.02834,0.589906,2.47803
361,2.76412,2.18147,2.03881,0.582654,2.4728
362,2.76412,2.18227,2.0372,0.581849,2.4732
362,2.76412,2.18227,2.0372,0.581849,2.4732
363,2.76573,2.18066,2.03237,0.585072,2.4732
364,2.76412,2.17422,2.03801,0.589907,2.46917
365,2.76654,2.17502,2.04123,0.591518,2.47078
366,2.76735,2.17663,2.04042,0.590713,2.47199
367,2.73995,2.1855,2.04365,0.554455,2.46272
368,2.71095,2.19194,2.03559,0.519007,2.45145
369,2.70853,2.19033,2.03801,0.518201,2.44943
370,2.69,2.19033,2.03156,0.499671,2.44017
371,2.69242,2.19839,2.03962,0.494031,2.4454
372,2.64483,2.19839,2.03801,0.446445,2.42161
373,2.54009,2.22014,2.02753,0.319954,2.38012
374,2.46592,2.25398,2.03317,0.211943,2.35995
375,2.55299,2.2137,2.03237,0.33929,2.38334
376,2.5554,2.21853,2.04526,0.336874,2.38697
377,2.46592,2.24512,2.04123,0.220805,2.35552
378,2.48209,2.23706,2.04123,0.245027,2.35957
379,2.50867,2.2282,2.04365,0.280477,2.36843
380,2.48209,2.23545,2.05251,0.246638,2.35877
381,2.43853,2.25156,2.06218,0.186968,2.34505
382,2.32412,2.32493,2.05976,-0.000805855,2.32453
383,2.27659,2.37246,2.05896,-0.0958757,2.32453
384,2.28384,2.36763,2.06057,-0.0837908,2.32573
385,2.34104,2.32735,2.06218,0.0136967,2.33419
386,2.34991,2.31929,2.06218,0.0306158,2.3346
387,2.34749,2.31446,2.06218,0.0330324,2.33097
388,2.34265,2.31687,2.06706,0.0257807,2.32976
389,2.32896,2.33137,2.06787,-0.00241661,2.33017
390,2.32574,2.33379,2.06218,-0.00805664,2.32976
391,2.33218,2.32171,2.06218,0.0104733,2.32694
392,2.33379,2.3209,2.06626,0.0128908,2.32735
393,2.32493,2.32735,2.06218,-0.00241661,2.32614
394,2.32171,2.32574,2.06545,-0.00402832,2.32372
394,2.32171,2.32574,2.06545,-0.00402832,2.32372
395,2.32332,2.32574,2.06218,-0.00241756,2.32453
396,2.31929,2.32493,2.06303,-0.00564003,2.32211
397,2.32251,2.32493,2.06303,-0.00241756,2.32372
398,2.32493,2.33218,2.06218,-0.00725079,2.32855
399,2.32896,2.33621,2.06465,-0.00725079,2.33258
400,2.32493,2.33379,2.06465,-0.0088625,2.32936
401,2.33137,2.32251,2.06465,0.0088625,2.32694
402,2.32896,2.32251,2.06384,0.00644588,2.32573
403,2.33137,2.32251,2.06626,0.0088625,2.32694
404,2.30559,2.34991,2.06218,-0.0443115,2.32775
405,2.33137,2.31929,2.06218,0.012085,2.32533
406,2.30962,2.34265,2.05896,-0.0330315,2.32614
407,2.2282,2.42564,2.06218,-0.197441,2.32692
408,2.23223,2.42242,2.06218,-0.19019,2.32732
409,2.24592,2.41275,2.06137,-0.166824,2.32934
410,2.23142,2.42886,2.05896,-0.197441,2.33014
411,2.28867,2.36279,2.05976,-0.0741215,2.32573
412,2.28303,2.37246,2.05976,-0.0894308,2.32775
413,2.20644,2.46753,2.05009,-0.261089,2.33699
414,2.22659,2.44014,2.04768,-0.213555,2.33336
414,2.22659,2.44014,2.04768,-0.213555,2.33336
